sample_tp1,sample_tp2,subject,tp1,tp2,species,num_gene_gains,num_gene_losses,alpha_div_tp1,alpha_div_tp2,alpha_div_rare_tp1,alpha_div_rare_tp2,richness_tp1,richness_tp2,richness_rare_tp1,richness_rare_tp2,polymorphism_tp1,polymorphism_tp2
700163181,700171441,765377934,2,3,Bacteroides_vulgatus_57955,0,0,3.02865400415,2.66790652184,3.0297891276,2.66849757558,220,149,156,85,6.57888171764907e-05,5.2224266760433066e-05
700016765,700100312,159268001,1,2,Dialister_invisus_61905,0,0,2.45931700553,2.61759491313,2.47432364799,2.6280154246,144,123,93,88,0.0001150030891477713,9.900641704115875e-05
700016765,700100312,159268001,1,2,Paraprevotella_clara_33712,0,0,2.45931700553,2.61759491313,2.47432364799,2.6280154246,144,123,93,88,4.866818999126328e-05,3.88961915804258e-05
700016765,700100312,159268001,1,2,Parabacteroides_merdae_56972,0,0,2.45931700553,2.61759491313,2.47432364799,2.6280154246,144,123,93,88,9.794710078876194e-05,1.2716033359437555e-05
700016765,700100312,159268001,1,2,Ruminococcus_bromii_62047,2,0,2.45931700553,2.61759491313,2.47432364799,2.6280154246,144,123,93,88,0.000264800714465489,0.00039956606415507753
700016765,700100312,159268001,1,2,Prevotella_copri_61740,0,0,2.45931700553,2.61759491313,2.47432364799,2.6280154246,144,123,93,88,0.002446423610536554,0.005831203432849078
700016765,700100312,159268001,1,2,Bacteroides_caccae_53434,0,0,2.45931700553,2.61759491313,2.47432364799,2.6280154246,144,123,93,88,5.0481307804284895e-05,6.153123970874327e-05
700016765,700100312,159268001,1,2,Bacteroides_vulgatus_57955,0,0,2.45931700553,2.61759491313,2.47432364799,2.6280154246,144,123,93,88,0.00017225616236126628,1.0667619577032775e-05
700163628,700165148,823052294,2,3,Bacteroides_finegoldii_57739,0,0,2.2688806383,2.55731347187,2.27749003941,2.54192956003,126,152,106,95,3.868479468110497e-05,2.248921983431459e-05
700163628,700165148,823052294,2,3,Parabacteroides_merdae_56972,0,0,2.2688806383,2.55731347187,2.27749003941,2.54192956003,126,152,106,95,1.8007714930727282e-05,1.9165659805850364e-05
700163628,700165148,823052294,2,3,Prevotella_copri_61740,0,0,2.2688806383,2.55731347187,2.27749003941,2.54192956003,126,152,106,95,0.00011370677711862092,0.00011420409953250703
700163628,700165148,823052294,2,3,Bacteroides_plebeius_61623,0,0,2.2688806383,2.55731347187,2.27749003941,2.54192956003,126,152,106,95,1.3420836456206574e-05,1.334346091759358e-05
700163628,700165148,823052294,2,3,Alistipes_putredinis_61533,0,0,2.2688806383,2.55731347187,2.27749003941,2.54192956003,126,152,106,95,2.034035295055539e-05,1.636494850717029e-05
700163628,700165148,823052294,2,3,Sutterella_wadsworthensis_62218,0,0,2.2688806383,2.55731347187,2.27749003941,2.54192956003,126,152,106,95,4.0083916442181815e-05,3.074724121769598e-05
700163628,700165148,823052294,2,3,Bacteroides_stercoris_56735,0,0,2.2688806383,2.55731347187,2.27749003941,2.54192956003,126,152,106,95,4.476811167406622e-05,3.892543797527578e-05
700163628,700165148,823052294,2,3,Bacteroides_vulgatus_57955,0,0,2.2688806383,2.55731347187,2.27749003941,2.54192956003,126,152,106,95,0.003177729940325818,0.0005250846877958723
700100540,700111986,159510762,2,3,Bacteroides_vulgatus_57955,0,0,2.35464487505,2.87143059279,2.3918286047,2.87191755775,107,77,77,77,0.00039001679449593126,0.0032729885782504953
700117172,700164641,525622796,1,2,Parabacteroides_merdae_56972,0,0,2.83909578738,2.67717434835,2.84312331509,2.67860681149,126,163,108,121,1.0112191820651959e-05,1.2708065961076564e-05
700117172,700164641,525622796,1,2,Alistipes_putredinis_61533,0,0,2.83909578738,2.67717434835,2.84312331509,2.67860681149,126,163,108,121,2.876601876669734e-05,2.4597252475303636e-05
700117172,700164641,525622796,1,2,Bacteroides_uniformis_57318,0,0,2.83909578738,2.67717434835,2.84312331509,2.67860681149,126,163,108,121,6.545821477436993e-05,0.00021815503729346735
700117172,700164641,525622796,1,2,Ruminococcus_bicirculans_59300,0,0,2.83909578738,2.67717434835,2.84312331509,2.67860681149,126,163,108,121,3.398162113060555e-05,3.402599183530882e-05
700117172,700164641,525622796,1,2,Bacteroides_stercoris_56735,0,0,2.83909578738,2.67717434835,2.84312331509,2.67860681149,126,163,108,121,0.027653037371256385,0.020755835984465208
700117172,700164641,525622796,1,2,Bacteroides_vulgatus_57955,0,0,2.83909578738,2.67717434835,2.84312331509,2.67860681149,126,163,108,121,0.005158933992004042,0.006093785763423856
700016610,700102242,159166850,1,2,Dialister_invisus_61905,0,0,2.35047976754,2.34010873865,2.35143529073,2.34191642769,170,302,120,171,0.0003936727031792772,0.00021831252721378028
700016610,700102242,159166850,1,2,Parabacteroides_merdae_56972,0,0,2.35047976754,2.34010873865,2.35143529073,2.34191642769,170,302,120,171,0.00010228698972623744,0.00013797283669610025
700016610,700102242,159166850,1,2,Prevotella_copri_61740,0,0,2.35047976754,2.34010873865,2.35143529073,2.34191642769,170,302,120,171,0.00019351949425904208,0.00019787375951721935
700016610,700102242,159166850,1,2,Alistipes_putredinis_61533,0,0,2.35047976754,2.34010873865,2.35143529073,2.34191642769,170,302,120,171,7.550840396239581e-05,6.190486548714949e-05
700016610,700102242,159166850,1,2,Bacteroides_thetaiotaomicron_56941,0,1,2.35047976754,2.34010873865,2.35143529073,2.34191642769,170,302,120,171,4.901447741637139e-05,6.112608802403394e-05
700016610,700102242,159166850,1,2,Bacteroides_xylanisolvens_57185,0,0,2.35047976754,2.34010873865,2.35143529073,2.34191642769,170,302,120,171,0.00016226326639097344,0.0011303246359407088
700016610,700102242,159166850,1,2,Bacteroides_uniformis_57318,0,0,2.35047976754,2.34010873865,2.35143529073,2.34191642769,170,302,120,171,4.023041239055673e-05,7.71880398755458e-05
700016610,700102242,159166850,1,2,Bacteroides_stercoris_56735,1,0,2.35047976754,2.34010873865,2.35143529073,2.34191642769,170,302,120,171,4.168192050224342e-05,5.6353357404248884e-05
700016610,700102242,159166850,1,2,Bacteroides_vulgatus_57955,0,0,2.35047976754,2.34010873865,2.35143529073,2.34191642769,170,302,120,171,0.01197995115007917,0.01216484353507235
700099803,700119165,158802708,2,3,Parabacteroides_merdae_56972,0,0,2.88272708162,2.98096641932,2.88327608331,2.9762362486,149,165,121,125,0.004293569859652682,0.0004180781944586919
700099803,700119165,158802708,2,3,Bacteroides_massiliensis_44749,0,0,2.88272708162,2.98096641932,2.88327608331,2.9762362486,149,165,121,125,0.00015635933757443437,0.00012259241743421765
700099803,700119165,158802708,2,3,Alistipes_finegoldii_56071,0,0,2.88272708162,2.98096641932,2.88327608331,2.9762362486,149,165,121,125,8.069662172510907e-06,1.877023326785311e-05
700099803,700119165,158802708,2,3,Parabacteroides_distasonis_56985,0,0,2.88272708162,2.98096641932,2.88327608331,2.9762362486,149,165,121,125,0.027986707643717794,0.02703706899915504
700099803,700119165,158802708,2,3,Alistipes_putredinis_61533,0,0,2.88272708162,2.98096641932,2.88327608331,2.9762362486,149,165,121,125,7.521998270676751e-06,7.43428924364e-06
700099803,700119165,158802708,2,3,Bacteroides_thetaiotaomicron_56941,0,0,2.88272708162,2.98096641932,2.88327608331,2.9762362486,149,165,121,125,2.3912448986981502e-05,2.1501796422464e-05
700099803,700119165,158802708,2,3,Alistipes_shahii_62199,0,0,2.88272708162,2.98096641932,2.88327608331,2.9762362486,149,165,121,125,0.00018159398893306475,0.00021443349980934995
700099803,700119165,158802708,2,3,Prevotella_copri_61740,0,0,2.88272708162,2.98096641932,2.88327608331,2.9762362486,149,165,121,125,0.013350992138731414,0.008371080623270116
700099803,700119165,158802708,2,3,Phascolarctobacterium_sp_59817,0,0,2.88272708162,2.98096641932,2.88327608331,2.9762362486,149,165,121,125,0.00010436534450340828,0.0001082947724805305
700099803,700119165,158802708,2,3,Bacteroides_stercoris_56735,0,0,2.88272708162,2.98096641932,2.88327608331,2.9762362486,149,165,121,125,0.00018434200322487538,0.00020480647194571756
700099803,700119165,158802708,2,3,Bacteroides_caccae_53434,0,0,2.88272708162,2.98096641932,2.88327608331,2.9762362486,149,165,121,125,4.974536901102599e-05,3.456781540847027e-05
700099803,700119165,158802708,2,3,Bacteroides_vulgatus_57955,0,0,2.88272708162,2.98096641932,2.88327608331,2.9762362486,149,165,121,125,0.008702835544450976,0.008625737285704902
700097906,700109231,638754422,1,2,Parabacteroides_merdae_56972,0,0,2.48447328436,2.44267293754,2.49122879625,2.46663733969,145,116,100,89,2.069444171632204e-05,1.2865270188243326e-05
700097906,700109231,638754422,1,2,Alistipes_putredinis_61533,0,0,2.48447328436,2.44267293754,2.49122879625,2.46663733969,145,116,100,89,7.586218207791341e-06,7.600469145654059e-06
700097906,700109231,638754422,1,2,Bacteroides_thetaiotaomicron_56941,0,0,2.48447328436,2.44267293754,2.49122879625,2.46663733969,145,116,100,89,1.4203036983351626e-05,1.4204193191993165e-05
700097906,700109231,638754422,1,2,Bacteroides_ovatus_58035,0,0,2.48447328436,2.44267293754,2.49122879625,2.46663733969,145,116,100,89,0.010442052296221228,0.00013793699147247158
700097906,700109231,638754422,1,2,Alistipes_shahii_62199,0,0,2.48447328436,2.44267293754,2.49122879625,2.46663733969,145,116,100,89,8.626687721248635e-06,8.663091478071815e-06
700097906,700109231,638754422,1,2,Bacteroides_uniformis_57318,0,0,2.48447328436,2.44267293754,2.49122879625,2.46663733969,145,116,100,89,1.20086965926e-05,1.22734362556e-05
700097906,700109231,638754422,1,2,Bacteroides_stercoris_56735,0,0,2.48447328436,2.44267293754,2.49122879625,2.46663733969,145,116,100,89,3.255603091836304e-05,3.257716484012554e-05
700097906,700109231,638754422,1,2,Eubacterium_rectale_56927,0,0,2.48447328436,2.44267293754,2.49122879625,2.46663733969,145,116,100,89,0.005924551489171923,0.00032105331390325416
700097906,700109231,638754422,1,2,Bacteroides_vulgatus_57955,0,0,2.48447328436,2.44267293754,2.49122879625,2.46663733969,145,116,100,89,0.02908250301426168,0.025273304929405684
700023267,700114125,763840445,1,2,Parabacteroides_merdae_56972,0,0,2.69469639546,3.08410211784,2.69572600859,3.09394935389,107,142,85,111,1.0057033562023727e-05,2.0316431052229595e-05
700023267,700114125,763840445,1,2,Bacteroides_caccae_53434,0,2,2.69469639546,3.08410211784,2.69572600859,3.09394935389,107,142,85,111,0.00012327666403851354,4.0945990083354205e-05
700023267,700114125,763840445,1,2,Alistipes_putredinis_61533,0,0,2.69469639546,3.08410211784,2.69572600859,3.09394935389,107,142,85,111,3.3447474818345415e-05,3.310856875831905e-05
700023267,700114125,763840445,1,2,Bacteroides_thetaiotaomicron_56941,0,0,2.69469639546,3.08410211784,2.69572600859,3.09394935389,107,142,85,111,4.71651339195e-06,9.919564270743194e-06
700023267,700114125,763840445,1,2,Bacteroides_ovatus_58035,0,0,2.69469639546,3.08410211784,2.69572600859,3.09394935389,107,142,85,111,1.44657401106e-05,1.43459132999e-05
700023267,700114125,763840445,1,2,Bacteroides_uniformis_57318,0,0,2.69469639546,3.08410211784,2.69572600859,3.09394935389,107,142,85,111,0.008719407091041971,0.011729053842719606
700023267,700114125,763840445,1,2,Alistipes_onderdonkii_55464,1,0,2.69469639546,3.08410211784,2.69572600859,3.09394935389,107,142,85,111,1.4239892582370703e-05,1.3845773486170782e-05
700023267,700114125,763840445,1,2,Eubacterium_rectale_56927,0,0,2.69469639546,3.08410211784,2.69572600859,3.09394935389,107,142,85,111,0.0018799447503876085,0.003450638417411803
700023267,700114125,763840445,1,2,Bacteroides_vulgatus_57955,0,0,2.69469639546,3.08410211784,2.69572600859,3.09394935389,107,142,85,111,6.817857571600616e-05,5.3124282895373266e-05
700023845,700103710,763759525,1,2,Bacteroides_fragilis_54507,2,1,2.03381254512,2.71977070607,2.05258810964,2.718957585,109,118,73,90,1.9659982512010412e-05,2.7829570364741488e-05
700023845,700103710,763759525,1,2,Alistipes_putredinis_61533,0,0,2.03381254512,2.71977070607,2.05258810964,2.718957585,109,118,73,90,4.3065595980769966e-05,3.687702685545606e-05
700023845,700103710,763759525,1,2,Bacteroides_ovatus_58035,0,0,2.03381254512,2.71977070607,2.05258810964,2.718957585,109,118,73,90,1.52027210591e-05,1.49573826527e-05
700023845,700103710,763759525,1,2,Eubacterium_siraeum_57634,0,0,2.03381254512,2.71977070607,2.05258810964,2.718957585,109,118,73,90,4.549028900540057e-05,6.92840900403764e-05
700023845,700103710,763759525,1,2,Bacteroides_cellulosilyticus_58046,0,0,2.03381254512,2.71977070607,2.05258810964,2.718957585,109,118,73,90,8.349931694399988e-05,8.277662594030215e-05
700023845,700103710,763759525,1,2,Bacteroides_uniformis_57318,0,0,2.03381254512,2.71977070607,2.05258810964,2.718957585,109,118,73,90,0.016504647707272398,0.011592513170826236
700023845,700103710,763759525,1,2,Parabacteroides_distasonis_56985,0,0,2.03381254512,2.71977070607,2.05258810964,2.718957585,109,118,73,90,5.015959007581914e-06,7.724428185819938e-06
700023845,700103710,763759525,1,2,Bacteroides_vulgatus_57955,0,0,2.03381254512,2.71977070607,2.05258810964,2.718957585,109,118,73,90,3.742593782019875e-05,4.049937464841298e-05
700033665,700101366,159551223,1,2,Barnesiella_intestinihominis_62208,0,0,2.84243948909,2.80189951515,2.84052909174,2.81943013403,135,133,101,97,7.374399111126316e-05,6.54473454913299e-05
700033665,700101366,159551223,1,2,Parabacteroides_merdae_56972,0,0,2.84243948909,2.80189951515,2.84052909174,2.81943013403,135,133,101,97,0.015689415867748042,0.0037778437227862956
700033665,700101366,159551223,1,2,Sutterella_wadsworthensis_56828,0,0,2.84243948909,2.80189951515,2.84052909174,2.81943013403,135,133,101,97,0.00017290000456984827,0.00018435396781192994
700033665,700101366,159551223,1,2,Bacteroides_caccae_53434,0,0,2.84243948909,2.80189951515,2.84052909174,2.81943013403,135,133,101,97,3.283082728130174e-05,0.00012540117830326305
700033665,700101366,159551223,1,2,Alistipes_putredinis_61533,0,0,2.84243948909,2.80189951515,2.84052909174,2.81943013403,135,133,101,97,7.53478380268e-06,2.0541182739081773e-05
700033665,700101366,159551223,1,2,Bacteroides_ovatus_58035,0,0,2.84243948909,2.80189951515,2.84052909174,2.81943013403,135,133,101,97,0.012286243013221072,0.006461734102232023
700033665,700101366,159551223,1,2,Alistipes_shahii_62199,0,0,2.84243948909,2.80189951515,2.84052909174,2.81943013403,135,133,101,97,2.0845446137589004e-05,2.203708005162586e-05
700033665,700101366,159551223,1,2,Bacteroides_uniformis_57318,0,0,2.84243948909,2.80189951515,2.84052909174,2.81943013403,135,133,101,97,0.00034815684935245715,0.0008086304078876373
700033665,700101366,159551223,1,2,Ruminococcus_bicirculans_59300,1,3,2.84243948909,2.80189951515,2.84052909174,2.81943013403,135,133,101,97,6.81924189111754e-05,6.454154379857409e-05
700033665,700101366,159551223,1,2,Bacteroides_stercoris_56735,0,0,2.84243948909,2.80189951515,2.84052909174,2.81943013403,135,133,101,97,1.1759759553889645e-05,1.1938869627708782e-05
700033665,700101366,159551223,1,2,Eubacterium_rectale_56927,1,0,2.84243948909,2.80189951515,2.84052909174,2.81943013403,135,133,101,97,0.04568527003953507,0.034945957829697685
700033665,700101366,159551223,1,2,Bacteroides_vulgatus_57955,1,0,2.84243948909,2.80189951515,2.84052909174,2.81943013403,135,133,101,97,0.008408842092102825,0.0039158367070069155
700114218,700171115,663835652,1,3,Bacteroides_caccae_53434,0,0,3.03903383998,3.03163729511,3.07466925362,3.01085460475,136,155,130,106,0.00038870934460189145,4.525575932343262e-05
700114218,700171115,663835652,1,3,Bacteroides_ovatus_58035,0,0,3.03903383998,3.03163729511,3.07466925362,3.01085460475,136,155,130,106,0.00013097909367680943,0.0004553781677142724
700114218,700171115,663835652,1,3,Bacteroides_uniformis_57318,0,3,3.03903383998,3.03163729511,3.07466925362,3.01085460475,136,155,130,106,0.0004040693411060068,4.862832496726162e-05
700114218,700171115,663835652,1,3,Bacteroides_stercoris_56735,0,0,3.03903383998,3.03163729511,3.07466925362,3.01085460475,136,155,130,106,1.7787011539405686e-05,3.278923681406448e-05
700114218,700171115,663835652,1,3,Eubacterium_rectale_56927,0,0,3.03903383998,3.03163729511,3.07466925362,3.01085460475,136,155,130,106,0.001050543185875249,0.003116244006184075
700114218,700171115,663835652,1,3,Bacteroides_vulgatus_57955,0,0,3.03903383998,3.03163729511,3.07466925362,3.01085460475,136,155,130,106,0.006601015441223001,0.006739021381768347
700107189,700111026,686765762,1,2,Bacteroides_massiliensis_44749,1,0,1.72993795161,2.12147676722,1.71450331185,2.12149337596,118,76,67,75,6.567951460436083e-05,0.00011628674297955034
700107189,700111026,686765762,1,2,Bacteroides_stercoris_56735,6,0,1.72993795161,2.12147676722,1.71450331185,2.12149337596,118,76,67,75,0.03225638837260807,0.03287308749652469
700107189,700111026,686765762,1,2,Bacteroides_finegoldii_57739,0,0,1.72993795161,2.12147676722,1.71450331185,2.12149337596,118,76,67,75,0.0002973080383570964,0.007972634203644297
700107189,700111026,686765762,1,2,Bacteroides_vulgatus_57955,0,0,1.72993795161,2.12147676722,1.71450331185,2.12149337596,118,76,67,75,0.00746367351311353,0.007091821440083841
700023390,700163030,763719065,1,3,Bacteroides_ovatus_58035,0,75,1.65508124452,0.908764578677,1.65649994889,0.909314336544,160,119,123,61,0.017834088207733332,2.24606625927496e-05
700023390,700163030,763719065,1,3,Bacteroides_vulgatus_57955,0,0,1.65508124452,0.908764578677,1.65649994889,0.909314336544,160,119,123,61,6.792407797317973e-06,6.7780131892e-06
700023390,700163030,763719065,1,3,Bacteroides_fragilis_54507,1,0,1.65508124452,0.908764578677,1.65649994889,0.909314336544,160,119,123,61,1.481184493929434e-05,2.130611460857542e-05
700035373,700107930,160056975,1,2,Alistipes_finegoldii_56071,0,0,1.60298335904,2.40273525361,1.593034115,2.40317074567,70,82,46,73,4.6234201821129095e-05,5.41654464359943e-05
700035373,700107930,160056975,1,2,Bacteroides_xylanisolvens_57185,0,0,1.60298335904,2.40273525361,1.593034115,2.40317074567,70,82,46,73,0.023817962704333003,0.02888979528527613
700035373,700107930,160056975,1,2,Bacteroides_caccae_53434,0,0,1.60298335904,2.40273525361,1.593034115,2.40317074567,70,82,46,73,3.016752051756566e-05,6.697382874791958e-05
700165407,700171114,682102541,2,3,Eubacterium_rectale_56927,0,0,3.22965215261,2.85362976846,3.22645609769,2.84941369495,152,152,120,114,0.05109094728322712,0.006127173987425616
700165407,700171114,682102541,2,3,Alistipes_putredinis_61533,0,0,3.22965215261,2.85362976846,3.22645609769,2.84941369495,152,152,120,114,3.7034405507459864e-05,2.071610786299157e-05
700165407,700171114,682102541,2,3,Bacteroides_uniformis_57318,0,0,3.22965215261,2.85362976846,3.22645609769,2.84941369495,152,152,120,114,0.00025880923766115067,0.0021258014601391833
700165407,700171114,682102541,2,3,Bacteroides_vulgatus_57955,0,32,3.22965215261,2.85362976846,3.22645609769,2.84941369495,152,152,120,114,0.06736445565520444,0.006550147668308524
700106754,700164192,857980665,1,2,Bacteroides_ovatus_58035,0,1,2.99464938647,2.95693515742,2.99248704418,2.95457710066,132,117,121,101,0.001259627953110915,6.960064295234025e-05
700106754,700164192,857980665,1,2,Alistipes_shahii_62199,0,0,2.99464938647,2.95693515742,2.99248704418,2.95457710066,132,117,121,101,0.0002102447938447729,0.00041457839859033015
700106754,700164192,857980665,1,2,Alistipes_putredinis_61533,0,0,2.99464938647,2.95693515742,2.99248704418,2.95457710066,132,117,121,101,0.00021152845040062977,0.001479529967863429
700106754,700164192,857980665,1,2,Bacteroides_uniformis_57318,0,0,2.99464938647,2.95693515742,2.99248704418,2.95457710066,132,117,121,101,4.437620403382877e-05,3.825592476389526e-05
700106754,700164192,857980665,1,2,Bacteroides_vulgatus_57955,0,0,2.99464938647,2.95693515742,2.99248704418,2.95457710066,132,117,121,101,1.0124641552628681e-05,1.3795956193066914e-05
700163521,700171648,765519544,2,3,Alistipes_shahii_62199,0,0,2.57564322494,2.84530357424,2.57415124151,2.89049231737,142,127,114,95,0.01146953249350148,0.01096420317248366
700163521,700171648,765519544,2,3,Bacteroides_vulgatus_57955,0,0,2.57564322494,2.84530357424,2.57415124151,2.89049231737,142,127,114,95,0.007330217404142586,0.0073896598252461785
700163521,700171648,765519544,2,3,Bacteroides_cellulosilyticus_58046,0,0,2.57564322494,2.84530357424,2.57415124151,2.89049231737,142,127,114,95,6.457316207900108e-05,6.524170418761109e-05
700163521,700171648,765519544,2,3,Bacteroides_uniformis_57318,0,0,2.57564322494,2.84530357424,2.57415124151,2.89049231737,142,127,114,95,3.0836900033688455e-05,2.0399196746301324e-05
700163521,700171648,765519544,2,3,Alistipes_putredinis_61533,0,0,2.57564322494,2.84530357424,2.57415124151,2.89049231737,142,127,114,95,0.0011514448793607138,0.0011026534896712895
700117184,700173627,612472597,2,3,Ruminococcus_bicirculans_59300,0,0,2.97731738178,2.93167486306,2.97853114516,2.92575618679,148,257,130,226,7.587840552417812e-05,7.206033832096299e-05
700117184,700173627,612472597,2,3,Bacteroides_xylanisolvens_57185,0,0,2.97731738178,2.93167486306,2.97853114516,2.92575618679,148,257,130,226,2.2846475789792985e-05,4.828465766202635e-05
700117184,700173627,612472597,2,3,Eubacterium_rectale_56927,0,0,2.97731738178,2.93167486306,2.97853114516,2.92575618679,148,257,130,226,0.04435793304533098,0.045514208455579276
700117184,700173627,612472597,2,3,Bacteroides_vulgatus_57955,0,0,2.97731738178,2.93167486306,2.97853114516,2.92575618679,148,257,130,226,3.685228047869096e-05,2.5705121171284722e-05
700013672,700099059,158276726,1,2,Alistipes_putredinis_61533,14,14,2.99639466103,3.37038413514,3.00270464654,3.36999242446,145,140,139,120,1.6185224495706894e-05,6.0962294107544664e-05
700013672,700099059,158276726,1,2,Bacteroides_vulgatus_57955,296,684,2.99639466103,3.37038413514,3.00270464654,3.36999242446,145,140,139,120,0.00010916001582242661,0.005359715345764534
700038956,700164339,370027359,1,2,Bacteroides_coprocola_61586,0,0,2.82987771638,1.97839339532,2.83143306148,1.97888960947,147,138,123,119,0.018505210641140257,0.01848055117231412
700038956,700164339,370027359,1,2,Bacteroides_stercoris_56735,0,0,2.82987771638,1.97839339532,2.83143306148,1.97888960947,147,138,123,119,9.831775302314521e-05,0.03484251939642901
700038956,700164339,370027359,1,2,Bacteroides_plebeius_61623,0,0,2.82987771638,1.97839339532,2.83143306148,1.97888960947,147,138,123,119,0.008516831870498382,0.010717706523539995
700038956,700164339,370027359,1,2,Bacteroides_vulgatus_57955,0,0,2.82987771638,1.97839339532,2.83143306148,1.97888960947,147,138,123,119,0.006544009622828256,0.00629335865374375
700037303,700165167,765256553,1,2,Bacteroides_massiliensis_44749,0,0,3.11185601837,3.08851423993,3.11831373177,3.08376301178,187,212,161,133,0.00011939722147862852,9.849842354043325e-05
700037303,700165167,765256553,1,2,Bacteroides_stercoris_56735,0,5,3.11185601837,3.08851423993,3.11831373177,3.08376301178,187,212,161,133,0.02787698271586707,0.01381267486852003
700037303,700165167,765256553,1,2,Faecalibacterium_prausnitzii_57453,6,0,3.11185601837,3.08851423993,3.11831373177,3.08376301178,187,212,161,133,0.0005087760262662999,0.02624697112996361
700037303,700165167,765256553,1,2,Alistipes_putredinis_61533,0,0,3.11185601837,3.08851423993,3.11831373177,3.08376301178,187,212,161,133,0.019396835952276908,0.02353396938041345
700037303,700165167,765256553,1,2,Bacteroides_vulgatus_57955,0,1,3.11185601837,3.08851423993,3.11831373177,3.08376301178,187,212,161,133,0.007650227722049528,0.007544205831746887
700095831,700109506,160845950,1,2,Bacteroides_vulgatus_57955,0,0,2.04563078666,1.42612305149,2.04505524653,1.42498113156,53,57,53,57,3.588680453919969e-05,3.9564490905584184e-05
700013588,700097631,158155345,1,2,Bacteroides_vulgatus_57955,0,1,3.23395312595,3.16221968122,3.22499381549,3.16101965465,116,105,109,104,0.007906221668349228,0.010351076649558904
700101243,700119562,158944319,2,3,Alistipes_putredinis_61533,0,0,2.45073542729,2.92489687058,2.35990149167,2.92958622438,140,173,105,130,1.1865974098871056e-05,7.46295601408e-06
700101243,700119562,158944319,2,3,Bacteroides_massiliensis_44749,0,0,2.45073542729,2.92489687058,2.35990149167,2.92958622438,140,173,105,130,7.049716341051591e-05,0.00010108371095572094
700101243,700119562,158944319,2,3,Bacteroides_plebeius_61623,0,0,2.45073542729,2.92489687058,2.35990149167,2.92958622438,140,173,105,130,0.0001049607806345336,0.00011280875938295834
700101243,700119562,158944319,2,3,Bacteroides_uniformis_57318,0,0,2.45073542729,2.92489687058,2.35990149167,2.92958622438,140,173,105,130,0.011747878445227157,0.010523430076856041
700101243,700119562,158944319,2,3,Bacteroides_stercoris_56735,0,0,2.45073542729,2.92489687058,2.35990149167,2.92958622438,140,173,105,130,2.9848946078170926e-05,2.9728776063271908e-05
700101243,700119562,158944319,2,3,Bacteroides_vulgatus_57955,0,0,2.45073542729,2.92489687058,2.35990149167,2.92958622438,140,173,105,130,1.106300529660578e-05,2.1936612678453843e-05
700114082,700165455,764062976,2,3,Alistipes_onderdonkii_55464,3,19,2.6654775292,3.31125227251,2.67242865298,3.31050779209,121,136,88,121,0.0013386575804770705,0.0004817975954972505
700114082,700165455,764062976,2,3,Eubacterium_rectale_56927,11,0,2.6654775292,3.31125227251,2.67242865298,3.31050779209,121,136,88,121,7.92643107902289e-05,0.031525138505880415
700114082,700165455,764062976,2,3,Bacteroides_uniformis_57318,0,0,2.6654775292,3.31125227251,2.67242865298,3.31050779209,121,136,88,121,1.25906338669e-05,1.891705008063821e-05
700114082,700165455,764062976,2,3,Ruminococcus_bromii_62047,0,3,2.6654775292,3.31125227251,2.67242865298,3.31050779209,121,136,88,121,9.581311898125082e-05,6.689105802850128e-05
700114082,700165455,764062976,2,3,Bacteroides_vulgatus_57955,0,0,2.6654775292,3.31125227251,2.67242865298,3.31050779209,121,136,88,121,0.009893238722571366,0.010433297836844303
700034794,700108530,160582958,1,2,Paraprevotella_clara_33712,0,0,2.47410440228,2.67016826208,2.47311716636,2.66118346884,114,137,90,101,5.0954028487529434e-05,5.9488404614257514e-05
700034794,700108530,160582958,1,2,Parabacteroides_merdae_56972,0,0,2.47410440228,2.67016826208,2.47311716636,2.66118346884,114,137,90,101,0.003522543346121058,0.020361444941511507
700034794,700108530,160582958,1,2,Bacteroides_thetaiotaomicron_56941,0,0,2.47410440228,2.67016826208,2.47311716636,2.66118346884,114,137,90,101,0.0172884694287454,0.00012439500958362425
700034794,700108530,160582958,1,2,Bacteroides_ovatus_58035,0,0,2.47410440228,2.67016826208,2.47311716636,2.66118346884,114,137,90,101,0.00019058347696587728,0.00018055910667642364
700034794,700108530,160582958,1,2,Bacteroides_cellulosilyticus_58046,0,1,2.47410440228,2.67016826208,2.47311716636,2.66118346884,114,137,90,101,6.219953322600955e-05,5.015979635798063e-05
700034794,700108530,160582958,1,2,Bacteroides_uniformis_57318,0,0,2.47410440228,2.67016826208,2.47311716636,2.66118346884,114,137,90,101,0.002270365719974615,0.009974596585814108
700034794,700108530,160582958,1,2,Parabacteroides_distasonis_56985,0,1,2.47410440228,2.67016826208,2.47311716636,2.66118346884,114,137,90,101,0.00011626882329925577,0.00013191992901323655
700034794,700108530,160582958,1,2,Bacteroides_vulgatus_57955,0,0,2.47410440228,2.67016826208,2.47311716636,2.66118346884,114,137,90,101,0.0007867745275210089,0.00647217178659511
700023634,700114082,764062976,1,2,Bacteroides_ovatus_58035,0,0,2.44501332251,2.6654775292,2.38495502411,2.67242865298,164,121,96,88,0.006869061304384598,3.557018469882378e-05
700023634,700114082,764062976,1,2,Alistipes_onderdonkii_55464,23,2,2.44501332251,2.6654775292,2.38495502411,2.67242865298,164,121,96,88,0.00012542617711037743,0.0013386575804770705
